type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.gate,arrival.delay,arrival.baggage,departure.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,error
departure,unknown,dad,vvdn,1,,2024-02-07t19:20:00.000,,,,,sgn,vvts,1,2024-02-07t20:35:00.000,,flexflight,w2,fxt,4635,w24635,fxt4635,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t19:20:00.000,,,,,sgn,vvts,1,2024-02-07t20:35:00.000,,,h1,h1,4025,h14025,h14025,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t19:20:00.000,,,,,sgn,vvts,1,2024-02-07t20:35:00.000,,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,12.0,2024-02-07t19:25:00.000,2024-02-07t19:22:00.000,2024-02-07t19:36:00.000,2024-02-07t19:36:00.000,2024-02-07t19:36:00.000,han,vvnb,t1,2024-02-07t20:55:00.000,2024-02-07t20:39:00.000,vietnam airlines,vn,hvn,186,vn186,hvn186,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,9.0,2024-02-07t19:35:00.000,2024-02-07t19:35:00.000,2024-02-07t19:43:00.000,2024-02-07t19:43:00.000,2024-02-07t19:43:00.000,sgn,vvts,1,2024-02-07t21:05:00.000,2024-02-07t20:46:00.000,vietnam airlines,vn,hvn,7053,vn7053,hvn7053,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,24.0,2024-02-07t19:40:00.000,,2024-02-07t20:04:00.000,2024-02-07t20:04:00.000,2024-02-07t20:04:00.000,sgn,vvts,1,2024-02-07t21:10:00.000,2024-02-07t21:04:00.000,jetstar pacific,bl,pic,6065,bl6065,pic6065,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,8.0,2024-02-07t19:50:00.000,2024-02-07t19:42:00.000,2024-02-07t19:58:00.000,2024-02-07t19:58:00.000,2024-02-07t19:58:00.000,han,vvnb,t1,2024-02-07t21:20:00.000,2024-02-07t21:02:00.000,cambodia angkor air,k6,khv,3190,k63190,khv3190,vietnam airlines,vn,hvn,190,vn190,hvn190,,,,,,,,
departure,active,dad,vvdn,1,8.0,2024-02-07t19:50:00.000,2024-02-07t19:42:00.000,2024-02-07t19:58:00.000,2024-02-07t19:58:00.000,2024-02-07t19:58:00.000,han,vvnb,t1,2024-02-07t21:20:00.000,2024-02-07t21:02:00.000,vietnam airlines,vn,hvn,190,vn190,hvn190,,,,,,,,,,,,,,
departure,active,dad,vvdn,,24.0,2024-02-07t19:55:00.000,2024-02-07t19:55:00.000,2024-02-07t20:18:00.000,2024-02-07t20:18:00.000,2024-02-07t20:18:00.000,han,vvnb,t1,2024-02-07t21:15:00.000,2024-02-07t21:21:00.000,vietravel airlines,vu,vag,658,vu658,vag658,,,,,,,,7.0,,,,,,
departure,active,dad,vvdn,1,14.0,2024-02-07t20:10:00.000,2024-02-07t20:10:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,sgn,vvts,1,2024-02-07t22:05:00.000,2024-02-07t21:24:00.000,cambodia angkor air,k6,khv,3143,k63143,khv3143,vietnam airlines,vn,hvn,143,vn143,hvn143,,,,,,,,
departure,active,dad,vvdn,1,14.0,2024-02-07t20:10:00.000,2024-02-07t20:10:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,sgn,vvts,1,2024-02-07t22:05:00.000,2024-02-07t21:24:00.000,ana,nh,ana,9735,nh9735,ana9735,vietnam airlines,vn,hvn,143,vn143,hvn143,,,,,,,,
departure,active,dad,vvdn,1,14.0,2024-02-07t20:10:00.000,2024-02-07t20:10:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,sgn,vvts,1,2024-02-07t22:05:00.000,2024-02-07t21:24:00.000,air france,af,afr,3311,af3311,afr3311,vietnam airlines,vn,hvn,143,vn143,hvn143,,,,,,,,
departure,active,dad,vvdn,1,14.0,2024-02-07t20:10:00.000,2024-02-07t20:10:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,2024-02-07t20:23:00.000,sgn,vvts,1,2024-02-07t22:05:00.000,2024-02-07t21:24:00.000,vietnam airlines,vn,hvn,143,vn143,hvn143,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t20:25:00.000,,,,,sgn,vvts,1,2024-02-07t22:30:00.000,,vietnam airlines,vn,hvn,7149,vn7149,hvn7149,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,6.0,2024-02-07t20:30:00.000,,2024-02-07t20:35:00.000,2024-02-07t20:35:00.000,2024-02-07t20:35:00.000,han,vvnb,t1,2024-02-07t22:00:00.000,2024-02-07t21:39:00.000,cambodia angkor air,k6,khv,3192,k63192,khv3192,vietnam airlines,vn,hvn,192,vn192,hvn192,,,,,,,,
departure,active,dad,vvdn,1,6.0,2024-02-07t20:30:00.000,,2024-02-07t20:35:00.000,2024-02-07t20:35:00.000,2024-02-07t20:35:00.000,han,vvnb,t1,2024-02-07t22:00:00.000,2024-02-07t21:39:00.000,vietnam airlines,vn,hvn,192,vn192,hvn192,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2024-02-07t21:15:00.000,2024-02-07t21:15:00.000,,,,han,vvnb,t1,2024-02-07t22:40:00.000,,cambodia angkor air,k6,khv,3196,k63196,khv3196,vietnam airlines,vn,hvn,196,vn196,hvn196,,,,,,,,
departure,active,dad,vvdn,1,,2024-02-07t21:15:00.000,2024-02-07t21:15:00.000,,,,han,vvnb,t1,2024-02-07t22:40:00.000,,vietnam airlines,vn,hvn,196,vn196,hvn196,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t21:25:00.000,,,,,sgn,vvts,1,2024-02-07t22:50:00.000,,jet linx aviation,jl,jtl,5762,jl5762,jtl5762,vietjet air,vj,vjc,637,vj637,vjc637,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t21:25:00.000,,,,,sgn,vvts,1,2024-02-07t22:50:00.000,,,a1,a1,2637,a12637,a12637,vietjet air,vj,vjc,637,vj637,vjc637,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t21:25:00.000,,,,,sgn,vvts,1,2024-02-07t22:50:00.000,,flexflight,w2,fxt,4637,w24637,fxt4637,vietjet air,vj,vjc,637,vj637,vjc637,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t21:25:00.000,,,,,sgn,vvts,1,2024-02-07t22:50:00.000,,,h1,h1,4544,h14544,h14544,vietjet air,vj,vjc,637,vj637,vjc637,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-07t21:25:00.000,,,,,sgn,vvts,1,2024-02-07t22:50:00.000,,vietjet air,vj,vjc,637,vj637,vjc637,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-07t22:15:00.000,,,,,sgn,vvts,1,2024-02-07t23:40:00.000,,,a1,a1,2639,a12639,a12639,vietjet air,vj,vjc,639,vj639,vjc639,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-07t22:15:00.000,,,,,sgn,vvts,1,2024-02-07t23:40:00.000,,flexflight,w2,fxt,4639,w24639,fxt4639,vietjet air,vj,vjc,639,vj639,vjc639,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-07t22:15:00.000,,,,,sgn,vvts,1,2024-02-07t23:40:00.000,,,h1,h1,4172,h14172,h14172,vietjet air,vj,vjc,639,vj639,vjc639,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-07t22:15:00.000,,,,,sgn,vvts,1,2024-02-07t23:40:00.000,,vietjet air,vj,vjc,639,vj639,vjc639,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,32.0,2024-02-07t22:20:00.000,2024-02-07t22:20:00.000,2024-02-07t22:52:00.000,2024-02-07t22:52:00.000,2024-02-07t22:52:00.000,sgn,vvts,1,2024-02-07t23:55:00.000,2024-02-07t23:53:00.000,bamboo airways,qh,bav,191,qh191,bav191,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,5.0,2024-02-07t22:45:00.000,2024-02-07t22:45:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,icn,rksi,1,2024-02-08t05:05:00.000,2024-02-08t04:29:00.000,,a1,a1,2880,a12880,a12880,vietjet air,vj,vjc,880,vj880,vjc880,103,,7,,,,,
departure,active,dad,vvdn,2,5.0,2024-02-07t22:45:00.000,2024-02-07t22:45:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,icn,rksi,1,2024-02-08t05:05:00.000,2024-02-08t04:29:00.000,flexflight,w2,fxt,4880,w24880,fxt4880,vietjet air,vj,vjc,880,vj880,vjc880,103,,7,,,,,
departure,active,dad,vvdn,2,5.0,2024-02-07t22:45:00.000,2024-02-07t22:45:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,icn,rksi,1,2024-02-08t05:05:00.000,2024-02-08t04:29:00.000,,h1,h1,4506,h14506,h14506,vietjet air,vj,vjc,880,vj880,vjc880,103,,7,,,,,
departure,active,dad,vvdn,2,5.0,2024-02-07t22:45:00.000,2024-02-07t22:45:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,2024-02-07t22:49:00.000,icn,rksi,1,2024-02-08t05:05:00.000,2024-02-08t04:29:00.000,vietjet air,vj,vjc,880,vj880,vjc880,,,,,,,103,,7,,,,,
departure,active,dad,vvdn,2,,2024-02-07t22:55:00.000,,,,,mfm,vmmc,,2024-02-08t01:35:00.000,,air macau,nx,amu,977,nx977,amu977,,,,,,,,,,9-12,,,,
departure,active,dad,vvdn,2,24.0,2024-02-07t23:20:00.000,2024-02-07t23:20:00.000,2024-02-07t23:44:00.000,2024-02-07t23:44:00.000,2024-02-07t23:44:00.000,icn,rksi,1,2024-02-08t05:40:00.000,2024-02-08t05:20:00.000,air canada,ac,aca,6972,ac6972,aca6972,asiana airlines,oz,aar,756,oz756,aar756,14,,6,7,,,,
departure,active,dad,vvdn,2,24.0,2024-02-07t23:20:00.000,2024-02-07t23:20:00.000,2024-02-07t23:44:00.000,2024-02-07t23:44:00.000,2024-02-07t23:44:00.000,icn,rksi,1,2024-02-08t05:40:00.000,2024-02-08t05:20:00.000,asiana airlines,oz,aar,756,oz756,aar756,,,,,,,14,,6,7,,,,
departure,active,dad,vvdn,2,10.0,2024-02-07t23:20:00.000,2024-02-07t23:14:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,icn,rksi,2,2024-02-08t05:35:00.000,2024-02-08t05:05:00.000,vietnam airlines,vn,hvn,3440,vn3440,hvn3440,korean air,ke,kal,462,ke462,kal462,246,,5,,,,,
departure,active,dad,vvdn,2,10.0,2024-02-07t23:20:00.000,2024-02-07t23:14:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,icn,rksi,2,2024-02-08t05:35:00.000,2024-02-08t05:05:00.000,delta air lines,dl,dal,7681,dl7681,dal7681,korean air,ke,kal,462,ke462,kal462,246,,5,,,,,
departure,active,dad,vvdn,2,10.0,2024-02-07t23:20:00.000,2024-02-07t23:14:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,icn,rksi,2,2024-02-08t05:35:00.000,2024-02-08t05:05:00.000,virgin atlantic,vs,vir,5522,vs5522,vir5522,korean air,ke,kal,462,ke462,kal462,246,,5,,,,,
departure,active,dad,vvdn,2,10.0,2024-02-07t23:20:00.000,2024-02-07t23:14:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,2024-02-07t23:29:00.000,icn,rksi,2,2024-02-08t05:35:00.000,2024-02-08t05:05:00.000,korean air,ke,kal,462,ke462,kal462,,,,,,,246,,5,,,,,
departure,active,dad,vvdn,2,23.0,2024-02-07t23:35:00.000,2024-02-07t23:35:00.000,2024-02-07t23:57:00.000,2024-02-07t23:57:00.000,2024-02-07t23:57:00.000,icn,rksi,1,2024-02-08t05:55:00.000,2024-02-08t05:39:00.000,asiana airlines,oz,aar,7583,oz7583,aar7583,,,,,,,20,,7,4,,,,
departure,active,dad,vvdn,2,48.0,2024-02-07t23:35:00.000,2024-02-07t23:35:00.000,2024-02-08t00:23:00.000,2024-02-08t00:23:00.000,2024-02-08t00:23:00.000,icn,rksi,1,2024-02-08t06:05:00.000,2024-02-08t06:05:00.000,,h1,h1,5886,h15886,h15886,t'way air,tw,twb,192,tw192,twb192,126,,14,5-8,,,,
departure,active,dad,vvdn,2,48.0,2024-02-07t23:35:00.000,2024-02-07t23:35:00.000,2024-02-08t00:23:00.000,2024-02-08t00:23:00.000,2024-02-08t00:23:00.000,icn,rksi,1,2024-02-08t06:05:00.000,2024-02-08t06:05:00.000,t'way air,tw,twb,192,tw192,twb192,,,,,,,126,,14,5-8,,,,
departure,active,dad,vvdn,2,30.0,2024-02-07t23:40:00.000,2024-02-07t23:56:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,icn,rksi,1,2024-02-08t06:00:00.000,2024-02-08t05:54:00.000,,a1,a1,2878,a12878,a12878,vietjet air,vj,vjc,878,vj878,vjc878,113,,11,,,,,
departure,active,dad,vvdn,2,30.0,2024-02-07t23:40:00.000,2024-02-07t23:56:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,icn,rksi,1,2024-02-08t06:00:00.000,2024-02-08t05:54:00.000,flexflight,w2,fxt,4878,w24878,fxt4878,vietjet air,vj,vjc,878,vj878,vjc878,113,,11,,,,,
departure,active,dad,vvdn,2,30.0,2024-02-07t23:40:00.000,2024-02-07t23:56:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,icn,rksi,1,2024-02-08t06:00:00.000,2024-02-08t05:54:00.000,,h1,h1,4181,h14181,h14181,vietjet air,vj,vjc,878,vj878,vjc878,113,,11,,,,,
departure,active,dad,vvdn,2,30.0,2024-02-07t23:40:00.000,2024-02-07t23:56:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,2024-02-08t00:09:00.000,icn,rksi,1,2024-02-08t06:00:00.000,2024-02-08t05:54:00.000,vietjet air,vj,vjc,878,vj878,vjc878,,,,,,,113,,11,,,,,
departure,active,dad,vvdn,2,33.0,2024-02-08t00:20:00.000,2024-02-08t00:32:00.000,2024-02-08t00:52:00.000,2024-02-08t00:52:00.000,2024-02-08t00:52:00.000,nrt,rjaa,1,2024-02-08t07:35:00.000,2024-02-08t07:13:00.000,ana,nh,ana,9726,nh9726,ana9726,vietnam airlines,vn,hvn,318,vn318,hvn318,,,,,,,,
departure,active,dad,vvdn,2,33.0,2024-02-08t00:20:00.000,2024-02-08t00:32:00.000,2024-02-08t00:52:00.000,2024-02-08t00:52:00.000,2024-02-08t00:52:00.000,nrt,rjaa,1,2024-02-08t07:35:00.000,2024-02-08t07:13:00.000,vietnam airlines,vn,hvn,318,vn318,hvn318,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,,,2024-02-08t00:30:00.000,,,,,icn,rksi,1,2024-02-08t07:05:00.000,,air seoul,rs,asv,512,rs512,asv512,,,,,,,42,,18,,,,,
departure,unknown,dad,vvdn,2,,2024-02-08t00:35:00.000,,,,,tae,rktn,,2024-02-08t06:50:00.000,,,a1,a1,2870,a12870,a12870,vietjet air,vj,vjc,870,vj870,vjc870,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-08t00:35:00.000,,,,,tae,rktn,,2024-02-08t06:50:00.000,,flexflight,w2,fxt,4870,w24870,fxt4870,vietjet air,vj,vjc,870,vj870,vjc870,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-08t00:35:00.000,,,,,tae,rktn,,2024-02-08t06:50:00.000,,,h1,h1,4176,h14176,h14176,vietjet air,vj,vjc,870,vj870,vjc870,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-08t00:35:00.000,,,,,tae,rktn,,2024-02-08t06:50:00.000,,vietjet air,vj,vjc,870,vj870,vjc870,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,21.0,2024-02-08t00:45:00.000,2024-02-08t00:40:00.000,2024-02-08t01:05:00.000,2024-02-08t01:05:00.000,2024-02-08t01:05:00.000,icn,rksi,1,2024-02-08t07:25:00.000,2024-02-08t06:45:00.000,korean air,ke,kal,5674,ke5674,kal5674,vietnam airlines,vn,hvn,430,vn430,hvn430,109,,8,,,,,
departure,active,dad,vvdn,2,21.0,2024-02-08t00:45:00.000,2024-02-08t00:40:00.000,2024-02-08t01:05:00.000,2024-02-08t01:05:00.000,2024-02-08t01:05:00.000,icn,rksi,1,2024-02-08t07:25:00.000,2024-02-08t06:45:00.000,vietnam airlines,vn,hvn,430,vn430,hvn430,,,,,,,109,,8,,,,,
departure,active,dad,vvdn,2,36.0,2024-02-08t00:45:00.000,2024-02-08t01:00:00.000,2024-02-08t01:20:00.000,2024-02-08t01:20:00.000,2024-02-08t01:20:00.000,icn,rksi,1,2024-02-08t07:10:00.000,2024-02-08t07:02:00.000,eastar jet,ze,esr,594,ze594,esr594,,,,,,,127,,12,g6,,,,
departure,active,dad,vvdn,2,,2024-02-08t01:00:00.000,,,,,tae,rktn,,2024-02-08t07:10:00.000,,,h1,h1,5871,h15871,h15871,t'way air,tw,twb,130,tw130,twb130,,,,6-9,,,,
departure,active,dad,vvdn,2,,2024-02-08t01:00:00.000,,,,,tae,rktn,,2024-02-08t07:10:00.000,,t'way air,tw,twb,130,tw130,twb130,,,,,,,,,,6-9,,,,
departure,active,dad,vvdn,,,2024-02-08t01:05:00.000,,,,,pus,rkpk,i,2024-02-08t07:30:00.000,,asiana airlines,oz,aar,9754,oz9754,aar9754,air busan,bx,abl,774,bx774,abl774,,,,6-8,,,,
departure,active,dad,vvdn,,,2024-02-08t01:05:00.000,,,,,pus,rkpk,i,2024-02-08t07:30:00.000,,air busan,bx,abl,774,bx774,abl774,,,,,,,,,,6-8,,,,
departure,active,dad,vvdn,2,7.0,2024-02-08t01:10:00.000,2024-02-08t01:17:00.000,,,,cjj,rktu,,2024-02-08t07:30:00.000,,,h1,h1,5963,h15963,h15963,t'way air,tw,twb,182,tw182,twb182,,,,1-4,,,,
departure,active,dad,vvdn,2,7.0,2024-02-08t01:10:00.000,2024-02-08t01:17:00.000,,,,cjj,rktu,,2024-02-08t07:30:00.000,,t'way air,tw,twb,182,tw182,twb182,,,,,,,,,,1-4,,,,
departure,active,dad,vvdn,2,37.0,2024-02-08t01:15:00.000,2024-02-08t01:30:00.000,2024-02-08t01:51:00.000,2024-02-08t01:51:00.000,2024-02-08t01:51:00.000,pus,rkpk,i,2024-02-08t07:30:00.000,2024-02-08t07:21:00.000,korean air,ke,kal,5772,ke5772,kal5772,jin air,lj,jna,100,lj100,jna100,,,,g3,,,,
departure,active,dad,vvdn,2,37.0,2024-02-08t01:15:00.000,2024-02-08t01:30:00.000,2024-02-08t01:51:00.000,2024-02-08t01:51:00.000,2024-02-08t01:51:00.000,pus,rkpk,i,2024-02-08t07:30:00.000,2024-02-08t07:21:00.000,jin air,lj,jna,100,lj100,jna100,,,,,,,,,,g3,,,,
departure,active,dad,vvdn,2,,2024-02-08t01:35:00.000,2024-02-08t01:35:00.000,,,,icn,rksi,2,2024-02-08t08:05:00.000,,korean air,ke,kal,5770,ke5770,kal5770,jin air,lj,jna,70,lj70,jna70,251,,8,8-14,,,,
departure,active,dad,vvdn,2,,2024-02-08t01:35:00.000,2024-02-08t01:35:00.000,,,,icn,rksi,2,2024-02-08t08:05:00.000,,jin air,lj,jna,70,lj70,jna70,,,,,,,251,,8,8-14,,,,
departure,active,dad,vvdn,2,30.0,2024-02-08t01:50:00.000,2024-02-08t01:50:00.000,2024-02-08t02:20:00.000,2024-02-08t02:20:00.000,2024-02-08t02:20:00.000,icn,rksi,1,2024-02-08t08:20:00.000,2024-02-08t08:08:00.000,,h1,h1,5915,h15915,h15915,t'way air,tw,twb,128,tw128,twb128,114,,10,5-8,,,,
departure,active,dad,vvdn,2,30.0,2024-02-08t01:50:00.000,2024-02-08t01:50:00.000,2024-02-08t02:20:00.000,2024-02-08t02:20:00.000,2024-02-08t02:20:00.000,icn,rksi,1,2024-02-08t08:20:00.000,2024-02-08t08:08:00.000,t'way air,tw,twb,128,tw128,twb128,,,,,,,114,,10,5-8,,,,
departure,active,dad,vvdn,,,2024-02-08t02:00:00.000,2024-02-08t02:00:00.000,,,,icn,rksi,1,2024-02-08t08:25:00.000,,,h1,h1,9878,h19878,h19878,jeju air,7c,jja,2904,7c2904,jja2904,126,,15,,,,,
departure,active,dad,vvdn,,,2024-02-08t02:00:00.000,2024-02-08t02:00:00.000,,,,icn,rksi,1,2024-02-08t08:25:00.000,,jeju air,7c,jja,2904,7c2904,jja2904,,,,,,,126,,15,,,,,
departure,unknown,dad,vvdn,,,2024-02-08t02:15:00.000,,,,,cjj,rktu,,2024-02-08t08:25:00.000,,aero k,rf,eok,532,rf532,eok532,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,2,,2024-02-08t02:30:00.000,,,,,mwx,rkjb,,2024-02-08t08:20:00.000,,bamboo airways,qh,bav,9166,qh9166,bav9166,,,,,,,,,1,,,,,
departure,active,dad,vvdn,2,90.0,2024-02-08t02:30:00.000,2024-02-08t04:00:00.000,,,,icn,rksi,1,2024-02-08t08:40:00.000,,eastar jet,ze,esr,596,ze596,esr596,,,,,,,103,,11,9-12,,,,
departure,active,dad,vvdn,2,,2024-02-08t02:50:00.000,,,,,pus,rkpk,i,2024-02-08t09:05:00.000,,,h1,h1,4065,h14065,h14065,vietjet air,vj,vjc,988,vj988,vjc988,2,,2,,,,,
departure,active,dad,vvdn,2,,2024-02-08t02:50:00.000,,,,,pus,rkpk,i,2024-02-08t09:05:00.000,,,a1,a1,2988,a12988,a12988,vietjet air,vj,vjc,988,vj988,vjc988,2,,2,,,,,
departure,active,dad,vvdn,2,,2024-02-08t02:50:00.000,,,,,pus,rkpk,i,2024-02-08t09:05:00.000,,flexflight,w2,fxt,4988,w24988,fxt4988,vietjet air,vj,vjc,988,vj988,vjc988,2,,2,,,,,
departure,active,dad,vvdn,2,,2024-02-08t02:50:00.000,,,,,pus,rkpk,i,2024-02-08t09:05:00.000,,vietjet air,vj,vjc,988,vj988,vjc988,,,,,,,2,,2,,,,,
departure,active,dad,vvdn,,,2024-02-08t03:05:00.000,2024-02-08t03:05:00.000,,,,icn,rksi,1,2024-02-08t09:15:00.000,,jeju air,7c,jja,2976,7c2976,jja2976,,,,,,,16,,5,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t06:00:00.000,,,,,sgn,vvts,1,2024-02-08t07:25:00.000,,,a1,a1,2621,a12621,a12621,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t06:00:00.000,,,,,sgn,vvts,1,2024-02-08t07:25:00.000,,flexflight,w2,fxt,4621,w24621,fxt4621,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t06:00:00.000,,,,,sgn,vvts,1,2024-02-08t07:25:00.000,,,h1,h1,4158,h14158,h14158,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t06:00:00.000,,,,,sgn,vvts,1,2024-02-08t07:25:00.000,,vietjet air,vj,vjc,621,vj621,vjc621,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-02-08t06:05:00.000,2024-02-08t06:05:00.000,2024-02-08t06:15:00.000,2024-02-08t06:15:00.000,2024-02-08t06:15:00.000,sgn,vvts,1,2024-02-08t07:45:00.000,2024-02-08t07:18:00.000,cambodia angkor air,k6,khv,3105,k63105,khv3105,vietnam airlines,vn,hvn,105,vn105,hvn105,,,,,,,,
departure,active,dad,vvdn,1,10.0,2024-02-08t06:05:00.000,2024-02-08t06:05:00.000,2024-02-08t06:15:00.000,2024-02-08t06:15:00.000,2024-02-08t06:15:00.000,sgn,vvts,1,2024-02-08t07:45:00.000,2024-02-08t07:18:00.000,vietnam airlines,vn,hvn,105,vn105,hvn105,,,,,,,,,,,,,,
departure,active,dad,vvdn,,10.0,2024-02-07t14:47:00.000,,2024-02-07t14:57:00.000,2024-02-07t14:57:00.000,2024-02-07t14:57:00.000,sgn,vvts,,2024-02-07t16:12:00.000,2024-02-07t15:53:00.000,vietnam airlines,vn,hvn,7125,vn7125,hvn7125,,,,,,,,,,,,,,
departure,active,dad,vvdn,,14.0,2024-02-08t04:29:00.000,,2024-02-08t04:43:00.000,2024-02-08t04:43:00.000,2024-02-08t04:43:00.000,sgn,vvts,,2024-02-08t05:58:00.000,2024-02-08t05:45:00.000,vietnam airlines,vn,hvn,7117,vn7117,hvn7117,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t07:05:00.000,,,,,sgn,vvts,1,2024-02-08t08:30:00.000,,,a1,a1,2623,a12623,a12623,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t07:05:00.000,,,,,sgn,vvts,1,2024-02-08t08:30:00.000,,flexflight,w2,fxt,4623,w24623,fxt4623,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t07:05:00.000,,,,,sgn,vvts,1,2024-02-08t08:30:00.000,,,h1,h1,4160,h14160,h14160,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,
departure,unknown,dad,vvdn,1,,2024-02-08t07:05:00.000,,,,,sgn,vvts,1,2024-02-08t08:30:00.000,,vietjet air,vj,vjc,623,vj623,vjc623,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2024-02-08t07:10:00.000,2024-02-08t07:10:00.000,,,,cxr,vvcr,1,2024-02-08t08:25:00.000,,vietnam airlines,vn,hvn,1947,vn1947,hvn1947,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,5.0,2024-02-08t07:35:00.000,,2024-02-08t07:40:00.000,2024-02-08t07:40:00.000,2024-02-08t07:40:00.000,han,vvnb,t1,2024-02-08t09:00:00.000,2024-02-08t08:41:00.000,cambodia angkor air,k6,khv,3156,k63156,khv3156,vietnam airlines,vn,hvn,156,vn156,hvn156,,,,,,,,
departure,active,dad,vvdn,1,5.0,2024-02-08t07:35:00.000,,2024-02-08t07:40:00.000,2024-02-08t07:40:00.000,2024-02-08t07:40:00.000,han,vvnb,t1,2024-02-08t09:00:00.000,2024-02-08t08:41:00.000,vietnam airlines,vn,hvn,156,vn156,hvn156,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,22.0,2024-02-08t07:40:00.000,2024-02-08t07:48:00.000,2024-02-08t08:02:00.000,2024-02-08t08:02:00.000,2024-02-08t08:02:00.000,han,vvnb,t1,2024-02-08t09:00:00.000,2024-02-08t09:03:00.000,jet linx aviation,jl,jtl,5764,jl5764,jtl5764,vietjet air,vj,vjc,504,vj504,vjc504,,4.0,,,,,,
