error,type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.estimatedTime,arrival.delay,departure.gate,arrival.gate,arrival.terminal,arrival.baggage
date_from < 1 year from current date!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,arrival,landed,kul,wmkk,2,2024-06-19t12:50:00.000,2024-06-19t12:50:00.000,pqc,vvpq,2024-06-19t13:35:00.000,airasia,ak,axm,545,ak545,axm545,,,,,,,5.0,2024-06-19t12:54:00.000,2024-06-19t12:54:00.000,2024-06-19t12:54:00.000,2024-06-19t13:12:00.000,2024-06-19t13:12:00.000,2024-06-19t13:12:00.000,2024-06-19t13:11:00.000,,l4,9,,
,arrival,unknown,sgn,vvts,1,2024-06-19t12:35:00.000,2024-06-19t12:35:00.000,pqc,vvpq,2024-06-19t13:35:00.000,,a1,a1,2327,a12327,a12327,vietjet air,vj,vjc,327,vj327,vjc327,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t12:35:00.000,2024-06-19t12:35:00.000,pqc,vvpq,2024-06-19t13:35:00.000,flexflight,w2,fxt,4327,w24327,fxt4327,vietjet air,vj,vjc,327,vj327,vjc327,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t12:35:00.000,2024-06-19t12:35:00.000,pqc,vvpq,2024-06-19t13:35:00.000,,h1,h1,4220,h14220,h14220,vietjet air,vj,vjc,327,vj327,vjc327,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t12:35:00.000,2024-06-19t12:35:00.000,pqc,vvpq,2024-06-19t13:35:00.000,vietjet air,vj,vjc,327,vj327,vjc327,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t13:15:00.000,2024-06-19t13:15:00.000,pqc,vvpq,2024-06-19t14:20:00.000,vietnam airlines,vn,hvn,1827,vn1827,hvn1827,,,,,,,14.0,2024-06-19t13:28:00.000,2024-06-19t13:28:00.000,2024-06-19t13:28:00.000,2024-06-19t14:02:00.000,2024-06-19t14:02:00.000,2024-06-19t14:02:00.000,2024-06-19t14:02:00.000,,,,,
,arrival,landed,han,vvnb,1,2024-06-19t12:25:00.000,2024-06-19t12:25:00.000,pqc,vvpq,2024-06-19t14:30:00.000,,a1,a1,2457,a12457,a12457,vietjet air,vj,vjc,457,vj457,vjc457,55.0,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,,,,2024-06-19t14:59:00.000,29.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t12:25:00.000,2024-06-19t12:25:00.000,pqc,vvpq,2024-06-19t14:30:00.000,flexflight,w2,fxt,4457,w24457,fxt4457,vietjet air,vj,vjc,457,vj457,vjc457,55.0,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,,,,2024-06-19t14:59:00.000,29.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t12:25:00.000,2024-06-19t12:25:00.000,pqc,vvpq,2024-06-19t14:30:00.000,,h1,h1,4493,h14493,h14493,vietjet air,vj,vjc,457,vj457,vjc457,55.0,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,,,,2024-06-19t14:59:00.000,29.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t12:25:00.000,2024-06-19t12:25:00.000,pqc,vvpq,2024-06-19t14:30:00.000,vietjet air,vj,vjc,457,vj457,vjc457,,,,,,,55.0,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,2024-06-19t13:19:00.000,,,,2024-06-19t14:59:00.000,29.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t12:50:00.000,,pqc,vvpq,2024-06-19t15:00:00.000,vietnam airlines,vn,hvn,7231,vn7231,hvn7231,,,,,,,10.0,2024-06-19t12:59:00.000,2024-06-19t12:59:00.000,2024-06-19t12:59:00.000,2024-06-19t14:46:00.000,2024-06-19t14:46:00.000,2024-06-19t14:46:00.000,2024-06-19t14:47:00.000,,,,,
,arrival,landed,han,vvnb,1,2024-06-19t14:15:00.000,,pqc,vvpq,2024-06-19t16:20:00.000,,a1,a1,2459,a12459,a12459,vietjet air,vj,vjc,459,vj459,vjc459,26.0,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:25:00.000,6.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t14:15:00.000,,pqc,vvpq,2024-06-19t16:20:00.000,flexflight,w2,fxt,4459,w24459,fxt4459,vietjet air,vj,vjc,459,vj459,vjc459,26.0,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:25:00.000,6.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t14:15:00.000,,pqc,vvpq,2024-06-19t16:20:00.000,,h1,h1,4066,h14066,h14066,vietjet air,vj,vjc,459,vj459,vjc459,26.0,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:25:00.000,6.0,,,,
,arrival,landed,han,vvnb,1,2024-06-19t14:15:00.000,,pqc,vvpq,2024-06-19t16:20:00.000,vietjet air,vj,vjc,459,vj459,vjc459,,,,,,,26.0,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t14:41:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:26:00.000,2024-06-19t16:25:00.000,6.0,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t15:15:00.000,2024-06-19t15:15:00.000,pqc,vvpq,2024-06-19t16:25:00.000,,a1,a1,2329,a12329,a12329,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t15:15:00.000,2024-06-19t15:15:00.000,pqc,vvpq,2024-06-19t16:25:00.000,flexflight,w2,fxt,4329,w24329,fxt4329,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t15:15:00.000,2024-06-19t15:15:00.000,pqc,vvpq,2024-06-19t16:25:00.000,,h1,h1,4232,h14232,h14232,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t15:15:00.000,2024-06-19t15:15:00.000,pqc,vvpq,2024-06-19t16:25:00.000,vietjet air,vj,vjc,329,vj329,vjc329,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t15:35:00.000,2024-06-19t15:35:00.000,pqc,vvpq,2024-06-19t16:35:00.000,,a1,a1,2331,a12331,a12331,vietjet air,vj,vjc,331,vj331,vjc331,94.0,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,,,,2024-06-19t17:41:00.000,66.0,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t15:35:00.000,2024-06-19t15:35:00.000,pqc,vvpq,2024-06-19t16:35:00.000,flexflight,w2,fxt,4331,w24331,fxt4331,vietjet air,vj,vjc,331,vj331,vjc331,94.0,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,,,,2024-06-19t17:41:00.000,66.0,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t15:35:00.000,2024-06-19t15:35:00.000,pqc,vvpq,2024-06-19t16:35:00.000,,h1,h1,4324,h14324,h14324,vietjet air,vj,vjc,331,vj331,vjc331,94.0,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,,,,2024-06-19t17:41:00.000,66.0,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t15:35:00.000,2024-06-19t15:35:00.000,pqc,vvpq,2024-06-19t16:35:00.000,vietjet air,vj,vjc,331,vj331,vjc331,,,,,,,94.0,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,2024-06-19t17:08:00.000,,,,2024-06-19t17:41:00.000,66.0,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t15:40:00.000,2024-06-19t15:40:00.000,pqc,vvpq,2024-06-19t16:45:00.000,vietnam airlines,vn,hvn,1829,vn1829,hvn1829,,,,,,,19.0,2024-06-19t15:58:00.000,2024-06-19t15:58:00.000,2024-06-19t15:58:00.000,2024-06-19t16:33:00.000,2024-06-19t16:33:00.000,2024-06-19t16:33:00.000,,,,,,
,arrival,landed,tpe,rctp,1,2024-06-19t14:10:00.000,2024-06-19t14:10:00.000,pqc,vvpq,2024-06-19t16:50:00.000,,h1,h1,4272,h14272,h14272,vietjet air,vj,vjc,845,vj845,vjc845,2.0,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:40:00.000,,a8,,,
,arrival,landed,tpe,rctp,1,2024-06-19t14:10:00.000,2024-06-19t14:10:00.000,pqc,vvpq,2024-06-19t16:50:00.000,,a1,a1,2845,a12845,a12845,vietjet air,vj,vjc,845,vj845,vjc845,2.0,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:40:00.000,,a8,,,
,arrival,landed,tpe,rctp,1,2024-06-19t14:10:00.000,2024-06-19t14:10:00.000,pqc,vvpq,2024-06-19t16:50:00.000,flexflight,w2,fxt,4845,w24845,fxt4845,vietjet air,vj,vjc,845,vj845,vjc845,2.0,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:40:00.000,,a8,,,
,arrival,landed,tpe,rctp,1,2024-06-19t14:10:00.000,2024-06-19t14:10:00.000,pqc,vvpq,2024-06-19t16:50:00.000,vietjet air,vj,vjc,845,vj845,vjc845,,,,,,,2.0,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t14:11:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:44:00.000,2024-06-19t16:40:00.000,,a8,,,
,arrival,unknown,sgn,vvts,1,2024-06-19t17:05:00.000,,pqc,vvpq,2024-06-19t18:10:00.000,vietravel airlines,vu,vag,303,vu303,vag303,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t17:10:00.000,2024-06-19t17:10:00.000,pqc,vvpq,2024-06-19t18:20:00.000,vietnam airlines,vn,hvn,1835,vn1835,hvn1835,,,,,,,9.0,2024-06-19t17:19:00.000,2024-06-19t17:19:00.000,2024-06-19t17:19:00.000,2024-06-19t17:54:00.000,2024-06-19t17:54:00.000,2024-06-19t17:54:00.000,2024-06-19t17:52:00.000,,,,,
,arrival,landed,khh,rckh,i,2024-06-19t17:10:00.000,2024-06-19t17:10:00.000,pqc,vvpq,2024-06-19t19:30:00.000,,h1,h1,5131,h15131,h15131,vietjet air,vj,vjc,993,vj993,vjc993,,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:54:00.000,,32,,,
,arrival,landed,khh,rckh,i,2024-06-19t17:10:00.000,2024-06-19t17:10:00.000,pqc,vvpq,2024-06-19t19:30:00.000,,a1,a1,2993,a12993,a12993,vietjet air,vj,vjc,993,vj993,vjc993,,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:54:00.000,,32,,,
,arrival,landed,khh,rckh,i,2024-06-19t17:10:00.000,2024-06-19t17:10:00.000,pqc,vvpq,2024-06-19t19:30:00.000,flexflight,w2,fxt,4993,w24993,fxt4993,vietjet air,vj,vjc,993,vj993,vjc993,,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:54:00.000,,32,,,
,arrival,landed,khh,rckh,i,2024-06-19t17:10:00.000,2024-06-19t17:10:00.000,pqc,vvpq,2024-06-19t19:30:00.000,vietjet air,vj,vjc,993,vj993,vjc993,,,,,,,,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t16:59:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:54:00.000,,32,,,
,arrival,landed,sgn,vvts,1,2024-06-19t18:35:00.000,2024-06-19t18:35:00.000,pqc,vvpq,2024-06-19t19:35:00.000,,a1,a1,2337,a12337,a12337,vietjet air,vj,vjc,337,vj337,vjc337,24.0,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t18:35:00.000,2024-06-19t18:35:00.000,pqc,vvpq,2024-06-19t19:35:00.000,flexflight,w2,fxt,4337,w24337,fxt4337,vietjet air,vj,vjc,337,vj337,vjc337,24.0,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t18:35:00.000,2024-06-19t18:35:00.000,pqc,vvpq,2024-06-19t19:35:00.000,,h1,h1,4528,h14528,h14528,vietjet air,vj,vjc,337,vj337,vjc337,24.0,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t18:35:00.000,2024-06-19t18:35:00.000,pqc,vvpq,2024-06-19t19:35:00.000,vietjet air,vj,vjc,337,vj337,vjc337,,,,,,,24.0,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t18:58:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,2024-06-19t19:33:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-19t18:50:00.000,2024-06-19t18:50:00.000,pqc,vvpq,2024-06-19t20:00:00.000,vasco,0v,vfc,8021,0v8021,vfc8021,,,,,,,24.0,2024-06-19t19:13:00.000,2024-06-19t19:13:00.000,2024-06-19t19:13:00.000,2024-06-19t20:00:00.000,2024-06-19t20:00:00.000,2024-06-19t20:00:00.000,,,,,,
,arrival,landed,han,vvnb,1,2024-06-19t18:10:00.000,2024-06-19t18:10:00.000,pqc,vvpq,2024-06-19t20:15:00.000,,a1,a1,2449,a12449,a12449,vietjet air,vj,vjc,449,vj449,vjc449,20.0,2024-06-19t18:30:00.000,2024-06-19t18:30:00.000,2024-06-19t18:30:00.000,2024-06-19t20:10:00.000,2024-06-19t20:10:00.000,2024-06-19t20:10:00.000,2024-06-19t20:08:00.000,,,,,
,arrival,landed,han,vvnb,1,2024-06-19t18:10:00.000,2024-06-19t18:10:00.000,pqc,vvpq,2024-06-19t20:15:00.000,flexflight,w2,fxt,4449,w24449,fxt4449,vietjet air,vj,vjc,449,vj449,vjc449,20.0,2024-06-19t18:30:00.000,2024-06-19t18:30:00.000,2024-06-19t18:30:00.000,2024-06-19t20:10:00.000,2024-06-19t20:10:00.000,2024-06-19t20:10:00.000,2024-06-19t20:08:00.000,,,,,
,arrival,landed,han,vvnb,1,2024-06-19t18:10:00.000,2024-06-19t18:10:00.000,pqc,vvpq,2024-06-19t20:15:00.000,vietjet air,vj,vjc,449,vj449,vjc449,,,,,,,20.0,2024-06-19t18:30:00.000,2024-06-19t18:30:00.000,2024-06-19t18:30:00.000,2024-06-19t20:10:00.000,2024-06-19t20:10:00.000,2024-06-19t20:10:00.000,2024-06-19t20:08:00.000,,,,,
,arrival,landed,icn,rksi,1,2024-06-19t18:00:00.000,2024-06-19t18:40:00.000,pqc,vvpq,2024-06-19t22:00:00.000,,h1,h1,9954,h19954,h19954,jeju air,7c,jja,4103,7c4103,jja4103,80.0,2024-06-19t19:20:00.000,2024-06-19t19:20:00.000,2024-06-19t19:20:00.000,,,,2024-06-19t22:34:00.000,35.0,127,,,
,arrival,landed,icn,rksi,1,2024-06-19t18:00:00.000,2024-06-19t18:40:00.000,pqc,vvpq,2024-06-19t22:00:00.000,jeju air,7c,jja,4103,7c4103,jja4103,,,,,,,80.0,2024-06-19t19:20:00.000,2024-06-19t19:20:00.000,2024-06-19t19:20:00.000,,,,2024-06-19t22:34:00.000,35.0,127,,,
,arrival,landed,icn,rksi,2,2024-06-19t19:15:00.000,2024-06-19t19:12:00.000,pqc,vvpq,2024-06-19t23:00:00.000,delta air lines,dl,dal,7865,dl7865,dal7865,korean air,ke,kal,487,ke487,kal487,20.0,2024-06-19t19:34:00.000,2024-06-19t19:34:00.000,2024-06-19t19:34:00.000,2024-06-19t22:40:00.000,2024-06-19t22:40:00.000,2024-06-19t22:40:00.000,2024-06-19t22:36:00.000,,264,,,
,arrival,landed,icn,rksi,2,2024-06-19t19:15:00.000,2024-06-19t19:12:00.000,pqc,vvpq,2024-06-19t23:00:00.000,vietnam airlines,vn,hvn,3467,vn3467,hvn3467,korean air,ke,kal,487,ke487,kal487,20.0,2024-06-19t19:34:00.000,2024-06-19t19:34:00.000,2024-06-19t19:34:00.000,2024-06-19t22:40:00.000,2024-06-19t22:40:00.000,2024-06-19t22:40:00.000,2024-06-19t22:36:00.000,,264,,,
,arrival,landed,icn,rksi,2,2024-06-19t19:15:00.000,2024-06-19t19:12:00.000,pqc,vvpq,2024-06-19t23:00:00.000,korean air,ke,kal,487,ke487,kal487,,,,,,,20.0,2024-06-19t19:34:00.000,2024-06-19t19:34:00.000,2024-06-19t19:34:00.000,2024-06-19t22:40:00.000,2024-06-19t22:40:00.000,2024-06-19t22:40:00.000,2024-06-19t22:36:00.000,,264,,,
,arrival,landed,icn,rksi,1,2024-06-20t01:45:00.000,2024-06-20t01:45:00.000,pqc,vvpq,2024-06-20t05:10:00.000,,a1,a1,2975,a12975,a12975,vietjet air,vj,vjc,975,vj975,vjc975,22.0,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:04:00.000,,110,,,
,arrival,landed,icn,rksi,1,2024-06-20t01:45:00.000,2024-06-20t01:45:00.000,pqc,vvpq,2024-06-20t05:10:00.000,flexflight,w2,fxt,4975,w24975,fxt4975,vietjet air,vj,vjc,975,vj975,vjc975,22.0,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:04:00.000,,110,,,
,arrival,landed,icn,rksi,1,2024-06-20t01:45:00.000,2024-06-20t01:45:00.000,pqc,vvpq,2024-06-20t05:10:00.000,,h1,h1,4540,h14540,h14540,vietjet air,vj,vjc,975,vj975,vjc975,22.0,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:04:00.000,,110,,,
,arrival,landed,icn,rksi,1,2024-06-20t01:45:00.000,2024-06-20t01:45:00.000,pqc,vvpq,2024-06-20t05:10:00.000,vietjet air,vj,vjc,975,vj975,vjc975,,,,,,,22.0,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t02:06:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:05:00.000,2024-06-20t05:04:00.000,,110,,,
,arrival,landed,icn,rksi,1,2024-06-20t02:25:00.000,2024-06-20t02:53:00.000,pqc,vvpq,2024-06-20t05:50:00.000,,a1,a1,2979,a12979,a12979,vietjet air,vj,vjc,979,vj979,vjc979,54.0,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:21:00.000,37.0,111,,,
,arrival,landed,icn,rksi,1,2024-06-20t02:25:00.000,2024-06-20t02:53:00.000,pqc,vvpq,2024-06-20t05:50:00.000,flexflight,w2,fxt,4979,w24979,fxt4979,vietjet air,vj,vjc,979,vj979,vjc979,54.0,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:21:00.000,37.0,111,,,
,arrival,landed,icn,rksi,1,2024-06-20t02:25:00.000,2024-06-20t02:53:00.000,pqc,vvpq,2024-06-20t05:50:00.000,,h1,h1,4150,h14150,h14150,vietjet air,vj,vjc,979,vj979,vjc979,54.0,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:21:00.000,37.0,111,,,
,arrival,landed,icn,rksi,1,2024-06-20t02:25:00.000,2024-06-20t02:53:00.000,pqc,vvpq,2024-06-20t05:50:00.000,vietjet air,vj,vjc,979,vj979,vjc979,,,,,,,54.0,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t03:19:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:27:00.000,2024-06-20t06:21:00.000,37.0,111,,,
,arrival,landed,sgn,vvts,1,2024-06-20t05:40:00.000,2024-06-20t05:40:00.000,pqc,vvpq,2024-06-20t06:40:00.000,,a1,a1,2321,a12321,a12321,vietjet air,vj,vjc,321,vj321,vjc321,11.0,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:25:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-20t05:40:00.000,2024-06-20t05:40:00.000,pqc,vvpq,2024-06-20t06:40:00.000,flexflight,w2,fxt,4321,w24321,fxt4321,vietjet air,vj,vjc,321,vj321,vjc321,11.0,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:25:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-20t05:40:00.000,2024-06-20t05:40:00.000,pqc,vvpq,2024-06-20t06:40:00.000,,h1,h1,4318,h14318,h14318,vietjet air,vj,vjc,321,vj321,vjc321,11.0,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:25:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-06-20t05:40:00.000,2024-06-20t05:40:00.000,pqc,vvpq,2024-06-20t06:40:00.000,vietjet air,vj,vjc,321,vj321,vjc321,,,,,,,11.0,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t05:51:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:32:00.000,2024-06-20t06:25:00.000,,,,,
,arrival,unknown,sgn,vvts,1,2024-06-20t06:00:00.000,2024-06-20t06:00:00.000,pqc,vvpq,2024-06-20t07:05:00.000,vietnam airlines,vn,hvn,1821,vn1821,hvn1821,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-06-20t07:00:00.000,2024-06-20t07:00:00.000,pqc,vvpq,2024-06-20t07:55:00.000,vietnam airlines,vn,hvn,7827,vn7827,hvn7827,,,,,,,30.0,2024-06-20t07:29:00.000,2024-06-20t07:29:00.000,2024-06-20t07:29:00.000,2024-06-20t08:03:00.000,2024-06-20t08:03:00.000,2024-06-20t08:03:00.000,,8.0,,,,
,arrival,landed,icn,rksi,1,2024-06-20t05:00:00.000,2024-06-20t05:00:00.000,pqc,vvpq,2024-06-20t08:25:00.000,,h1,h1,4078,h14078,h14078,vietjet air,vj,vjc,977,vj977,vjc977,23.0,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:25:00.000,5.0,113,,,
,arrival,landed,icn,rksi,1,2024-06-20t05:00:00.000,2024-06-20t05:00:00.000,pqc,vvpq,2024-06-20t08:25:00.000,,a1,a1,2977,a12977,a12977,vietjet air,vj,vjc,977,vj977,vjc977,23.0,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:25:00.000,5.0,113,,,
,arrival,landed,icn,rksi,1,2024-06-20t05:00:00.000,2024-06-20t05:00:00.000,pqc,vvpq,2024-06-20t08:25:00.000,flexflight,w2,fxt,4977,w24977,fxt4977,vietjet air,vj,vjc,977,vj977,vjc977,23.0,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:25:00.000,5.0,113,,,
,arrival,landed,icn,rksi,1,2024-06-20t05:00:00.000,2024-06-20t05:00:00.000,pqc,vvpq,2024-06-20t08:25:00.000,vietjet air,vj,vjc,977,vj977,vjc977,,,,,,,23.0,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t05:22:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:30:00.000,2024-06-20t08:25:00.000,5.0,113,,,
,arrival,landed,sgn,vvts,1,2024-06-20t07:30:00.000,2024-06-20t07:30:00.000,pqc,vvpq,2024-06-20t08:30:00.000,,a1,a1,2323,a12323,a12323,vietjet air,vj,vjc,323,vj323,vjc323,18.0,2024-06-20t07:47:00.000,2024-06-20t07:47:00.000,2024-06-20t07:47:00.000,2024-06-20t08:22:00.000,2024-06-20t08:22:00.000,2024-06-20t08:22:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-06-20t07:30:00.000,2024-06-20t07:30:00.000,pqc,vvpq,2024-06-20t08:30:00.000,flexflight,w2,fxt,4323,w24323,fxt4323,vietjet air,vj,vjc,323,vj323,vjc323,18.0,2024-06-20t07:47:00.000,2024-06-20t07:47:00.000,2024-06-20t07:47:00.000,2024-06-20t08:22:00.000,2024-06-20t08:22:00.000,2024-06-20t08:22:00.000,,,,,,
