type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.estimatedTime,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.baggage,departure.gate,arrival.gate,arrival.delay,departure.terminal,error
departure,active,pqc,vvpq,2023-11-02t01:50:00.000,icn,rksi,1,2023-11-02t09:30:00.000,,h1,h1,9955,h19955,h19955,jeju air,7c,jja,4104,7c4104,jja4104,2023-11-02t01:50:00.000,6.0,2023-11-02t01:55:00.000,2023-11-02t01:55:00.000,2023-11-02t01:55:00.000,2023-11-02t08:55:00.000,,,,13,,119,,,
departure,active,pqc,vvpq,2023-11-02t01:50:00.000,icn,rksi,1,2023-11-02t09:30:00.000,jeju air,7c,jja,4104,7c4104,jja4104,,,,,,,2023-11-02t01:50:00.000,6.0,2023-11-02t01:55:00.000,2023-11-02t01:55:00.000,2023-11-02t01:55:00.000,2023-11-02t08:55:00.000,,,,13,,119,,,
departure,active,pqc,vvpq,2023-11-02t07:15:00.000,sgn,vvts,1,2023-11-02t08:20:00.000,,h1,h1,5174,h15174,h15174,vietjet air,vj,vjc,320,vj320,vjc320,,9.0,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t08:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:15:00.000,sgn,vvts,1,2023-11-02t08:20:00.000,,a1,a1,2320,a12320,a12320,vietjet air,vj,vjc,320,vj320,vjc320,,9.0,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t08:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:15:00.000,sgn,vvts,1,2023-11-02t08:20:00.000,flexflight,w2,fxt,4320,w24320,fxt4320,vietjet air,vj,vjc,320,vj320,vjc320,,9.0,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t08:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:15:00.000,sgn,vvts,1,2023-11-02t08:20:00.000,vietjet air,vj,vjc,320,vj320,vjc320,,,,,,,,9.0,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t07:24:00.000,2023-11-02t08:06:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:30:00.000,han,vvnb,t1,2023-11-02t09:35:00.000,,a1,a1,2450,a12450,a12450,vietjet air,vj,vjc,450,vj450,vjc450,,11.0,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t09:27:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:30:00.000,han,vvnb,t1,2023-11-02t09:35:00.000,flexflight,w2,fxt,4450,w24450,fxt4450,vietjet air,vj,vjc,450,vj450,vjc450,,11.0,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t09:27:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:30:00.000,han,vvnb,t1,2023-11-02t09:35:00.000,,h1,h1,4092,h14092,h14092,vietjet air,vj,vjc,450,vj450,vjc450,,11.0,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t09:27:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:30:00.000,han,vvnb,t1,2023-11-02t09:35:00.000,vietjet air,vj,vjc,450,vj450,vjc450,,,,,,,,11.0,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t07:40:00.000,2023-11-02t09:27:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t07:35:00.000,sgn,vvts,1,2023-11-02t08:45:00.000,bamboo airways,qh,bav,1526,qh1526,bav1526,,,,,,,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t08:05:00.000,sgn,vvts,1,2023-11-02t09:10:00.000,,a1,a1,2322,a12322,a12322,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t08:05:00.000,sgn,vvts,1,2023-11-02t09:10:00.000,flexflight,w2,fxt,4322,w24322,fxt4322,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t08:05:00.000,sgn,vvts,1,2023-11-02t09:10:00.000,,h1,h1,4319,h14319,h14319,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t08:05:00.000,sgn,vvts,1,2023-11-02t09:10:00.000,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t08:40:00.000,sgn,vvts,1,2023-11-02t09:35:00.000,vietnam airlines,vn,hvn,1820,vn1820,hvn1820,,,,,,,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t08:55:00.000,sgn,vvts,1,2023-11-02t09:55:00.000,vietnam airlines,vn,hvn,6510,vn6510,hvn6510,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t09:55:00.000,sgn,vvts,1,2023-11-02t11:15:00.000,jetstar pacific,bl,pic,6512,bl6512,pic6512,,,,,,,,28.0,2023-11-02t10:22:00.000,2023-11-02t10:22:00.000,2023-11-02t10:22:00.000,2023-11-02t11:07:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t10:10:00.000,sgn,vvts,1,2023-11-02t11:40:00.000,vietnam airlines,vn,hvn,1822,vn1822,hvn1822,,,,,,,,23.0,2023-11-02t10:33:00.000,2023-11-02t10:33:00.000,2023-11-02t10:33:00.000,2023-11-02t11:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t10:35:00.000,han,vvnb,t1,2023-11-02t12:40:00.000,,a1,a1,2452,a12452,a12452,vietjet air,vj,vjc,452,vj452,vjc452,,4.0,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t12:24:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t10:35:00.000,han,vvnb,t1,2023-11-02t12:40:00.000,flexflight,w2,fxt,4452,w24452,fxt4452,vietjet air,vj,vjc,452,vj452,vjc452,,4.0,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t12:24:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t10:35:00.000,han,vvnb,t1,2023-11-02t12:40:00.000,,h1,h1,4146,h14146,h14146,vietjet air,vj,vjc,452,vj452,vjc452,,4.0,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t12:24:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t10:35:00.000,han,vvnb,t1,2023-11-02t12:40:00.000,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,,4.0,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t10:38:00.000,2023-11-02t12:24:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t11:10:00.000,vca,vvct,,2023-11-02t12:00:00.000,bamboo airways,qh,bav,2182,qh2182,bav2182,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t11:45:00.000,sgn,vvts,1,2023-11-02t12:55:00.000,jetstar pacific,bl,pic,6514,bl6514,pic6514,,,,,,,,10.0,2023-11-02t11:54:00.000,2023-11-02t11:54:00.000,2023-11-02t11:54:00.000,2023-11-02t12:39:00.000,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t11:50:00.000,sgn,vvts,1,2023-11-02t12:50:00.000,,a1,a1,2324,a12324,a12324,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t11:50:00.000,sgn,vvts,1,2023-11-02t12:50:00.000,flexflight,w2,fxt,4324,w24324,fxt4324,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t11:50:00.000,sgn,vvts,1,2023-11-02t12:50:00.000,,h1,h1,4321,h14321,h14321,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t11:50:00.000,sgn,vvts,1,2023-11-02t12:50:00.000,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t11:55:00.000,hkg,vhhh,1,2023-11-02t15:40:00.000,,h1,h1,4145,h14145,h14145,vietjet air,vj,vjc,986,vj986,vjc986,,5.0,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t15:25:00.000,,,,17,,,,,
departure,active,pqc,vvpq,2023-11-02t11:55:00.000,hkg,vhhh,1,2023-11-02t15:40:00.000,,a1,a1,2986,a12986,a12986,vietjet air,vj,vjc,986,vj986,vjc986,,5.0,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t15:25:00.000,,,,17,,,,,
departure,active,pqc,vvpq,2023-11-02t11:55:00.000,hkg,vhhh,1,2023-11-02t15:40:00.000,flexflight,w2,fxt,4986,w24986,fxt4986,vietjet air,vj,vjc,986,vj986,vjc986,,5.0,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t15:25:00.000,,,,17,,,,,
departure,active,pqc,vvpq,2023-11-02t11:55:00.000,hkg,vhhh,1,2023-11-02t15:40:00.000,vietjet air,vj,vjc,986,vj986,vjc986,,,,,,,,5.0,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t11:59:00.000,2023-11-02t15:25:00.000,,,,17,,,,,
departure,active,pqc,vvpq,2023-11-02t12:05:00.000,dad,vvdn,1,2023-11-02t13:45:00.000,bamboo airways,qh,bav,2312,qh2312,bav2312,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t12:50:00.000,sgn,vvts,1,2023-11-02t14:10:00.000,vietnam airlines,vn,hvn,1824,vn1824,hvn1824,,,,,,,,28.0,2023-11-02t13:17:00.000,2023-11-02t13:17:00.000,2023-11-02t13:17:00.000,2023-11-02t14:04:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t13:05:00.000,han,vvnb,t1,2023-11-02t15:15:00.000,air france,af,afr,3309,af3309,afr3309,vietnam airlines,vn,hvn,1238,vn1238,hvn1238,2023-11-02t13:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t13:05:00.000,han,vvnb,t1,2023-11-02t15:15:00.000,vietnam airlines,vn,hvn,1238,vn1238,hvn1238,,,,,,,2023-11-02t13:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t13:30:00.000,han,vvnb,t1,2023-11-02t15:35:00.000,,a1,a1,2454,a12454,a12454,vietjet air,vj,vjc,454,vj454,vjc454,,29.0,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t15:42:00.000,,,,,,,8.0,,
departure,active,pqc,vvpq,2023-11-02t13:30:00.000,han,vvnb,t1,2023-11-02t15:35:00.000,flexflight,w2,fxt,4454,w24454,fxt4454,vietjet air,vj,vjc,454,vj454,vjc454,,29.0,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t15:42:00.000,,,,,,,8.0,,
departure,active,pqc,vvpq,2023-11-02t13:30:00.000,han,vvnb,t1,2023-11-02t15:35:00.000,,h1,h1,4052,h14052,h14052,vietjet air,vj,vjc,454,vj454,vjc454,,29.0,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t15:42:00.000,,,,,,,8.0,,
departure,active,pqc,vvpq,2023-11-02t13:30:00.000,han,vvnb,t1,2023-11-02t15:35:00.000,vietjet air,vj,vjc,454,vj454,vjc454,,,,,,,,29.0,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t13:59:00.000,2023-11-02t15:42:00.000,,,,,,,8.0,,
departure,active,pqc,vvpq,2023-11-02t13:55:00.000,sgn,vvts,1,2023-11-02t15:00:00.000,,a1,a1,2326,a12326,a12326,vietjet air,vj,vjc,326,vj326,vjc326,,18.0,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t15:00:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t13:55:00.000,sgn,vvts,1,2023-11-02t15:00:00.000,flexflight,w2,fxt,4326,w24326,fxt4326,vietjet air,vj,vjc,326,vj326,vjc326,,18.0,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t15:00:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t13:55:00.000,sgn,vvts,1,2023-11-02t15:00:00.000,,h1,h1,4219,h14219,h14219,vietjet air,vj,vjc,326,vj326,vjc326,,18.0,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t15:00:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t13:55:00.000,sgn,vvts,1,2023-11-02t15:00:00.000,vietjet air,vj,vjc,326,vj326,vjc326,,,,,,,,18.0,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t14:13:00.000,2023-11-02t15:00:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t14:05:00.000,han,vvnb,t1,2023-11-02t16:15:00.000,bamboo airways,qh,bav,1622,qh1622,bav1622,,,,,,,,12.0,2023-11-02t14:17:00.000,2023-11-02t14:17:00.000,2023-11-02t14:17:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t14:35:00.000,sgn,vvts,1,2023-11-02t15:40:00.000,vietnam airlines,vn,hvn,6516,vn6516,hvn6516,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t15:15:00.000,sgn,vvts,1,2023-11-02t16:30:00.000,vietnam airlines,vn,hvn,1826,vn1826,hvn1826,,,,,,,,28.0,2023-11-02t15:43:00.000,2023-11-02t15:43:00.000,2023-11-02t15:43:00.000,2023-11-02t16:22:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t15:30:00.000,icn,rksi,1,2023-11-02t22:45:00.000,,a1,a1,2974,a12974,a12974,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,,,,9,,111,,,
departure,active,pqc,vvpq,2023-11-02t15:30:00.000,icn,rksi,1,2023-11-02t22:45:00.000,flexflight,w2,fxt,4974,w24974,fxt4974,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,,,,9,,111,,,
departure,active,pqc,vvpq,2023-11-02t15:30:00.000,icn,rksi,1,2023-11-02t22:45:00.000,,h1,h1,4539,h14539,h14539,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,,,,9,,111,,,
departure,active,pqc,vvpq,2023-11-02t15:30:00.000,icn,rksi,1,2023-11-02t22:45:00.000,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,,,,,,,,,,9,,111,,,
departure,active,pqc,vvpq,2023-11-02t15:35:00.000,han,vvnb,t1,2023-11-02t17:45:00.000,,a1,a1,2456,a12456,a12456,vietjet air,vj,vjc,456,vj456,vjc456,,1.0,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t17:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t15:35:00.000,han,vvnb,t1,2023-11-02t17:45:00.000,flexflight,w2,fxt,4456,w24456,fxt4456,vietjet air,vj,vjc,456,vj456,vjc456,,1.0,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t17:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t15:35:00.000,han,vvnb,t1,2023-11-02t17:45:00.000,,h1,h1,4143,h14143,h14143,vietjet air,vj,vjc,456,vj456,vjc456,,1.0,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t17:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t15:35:00.000,han,vvnb,t1,2023-11-02t17:45:00.000,vietjet air,vj,vjc,456,vj456,vjc456,,,,,,,,1.0,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t15:36:00.000,2023-11-02t17:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t17:10:00.000,sgn,vvts,1,2023-11-02t18:10:00.000,,a1,a1,2328,a12328,a12328,vietjet air,vj,vjc,328,vj328,vjc328,,31.0,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t18:22:00.000,,,,,,,13.0,,
departure,active,pqc,vvpq,2023-11-02t17:10:00.000,sgn,vvts,1,2023-11-02t18:10:00.000,flexflight,w2,fxt,4328,w24328,fxt4328,vietjet air,vj,vjc,328,vj328,vjc328,,31.0,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t18:22:00.000,,,,,,,13.0,,
departure,active,pqc,vvpq,2023-11-02t17:10:00.000,sgn,vvts,1,2023-11-02t18:10:00.000,,h1,h1,4404,h14404,h14404,vietjet air,vj,vjc,328,vj328,vjc328,,31.0,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t18:22:00.000,,,,,,,13.0,,
departure,active,pqc,vvpq,2023-11-02t17:10:00.000,sgn,vvts,1,2023-11-02t18:10:00.000,vietjet air,vj,vjc,328,vj328,vjc328,,,,,,,,31.0,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t17:40:00.000,2023-11-02t18:22:00.000,,,,,,,13.0,,
departure,active,pqc,vvpq,2023-11-02t17:15:00.000,icn,rksi,1,2023-11-03t00:30:00.000,,a1,a1,2978,a12978,a12978,vietjet air,vj,vjc,978,vj978,vjc978,,19.0,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-03t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2023-11-02t17:15:00.000,icn,rksi,1,2023-11-03t00:30:00.000,flexflight,w2,fxt,4978,w24978,fxt4978,vietjet air,vj,vjc,978,vj978,vjc978,,19.0,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-03t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2023-11-02t17:15:00.000,icn,rksi,1,2023-11-03t00:30:00.000,,h1,h1,4185,h14185,h14185,vietjet air,vj,vjc,978,vj978,vjc978,,19.0,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-03t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2023-11-02t17:15:00.000,icn,rksi,1,2023-11-03t00:30:00.000,vietjet air,vj,vjc,978,vj978,vjc978,,,,,,,,19.0,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-02t17:34:00.000,2023-11-03t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2023-11-02t17:25:00.000,sgn,vvts,1,2023-11-02t18:40:00.000,vietnam airlines,vn,hvn,1828,vn1828,hvn1828,,,,,,,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t18:15:00.000,han,vvnb,1,2023-11-02t20:25:00.000,bamboo airways,qh,bav,1626,qh1626,bav1626,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t18:50:00.000,sgn,vvts,,2023-11-02t19:55:00.000,vietravel airlines,vu,vag,302,vu302,vag302,,,,,,,2023-11-02t18:50:00.000,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-02t19:05:00.000,sgn,vvts,1,2023-11-02t20:20:00.000,vietnam airlines,vn,hvn,1834,vn1834,hvn1834,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t19:25:00.000,sgn,vvts,1,2023-11-02t20:30:00.000,vietnam airlines,vn,hvn,6520,vn6520,hvn6520,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t19:30:00.000,hph,vvci,,2023-11-02t21:35:00.000,,a1,a1,2768,a12768,a12768,vietjet air,vj,vjc,768,vj768,vjc768,,7.0,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t21:19:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t19:30:00.000,hph,vvci,,2023-11-02t21:35:00.000,flexflight,w2,fxt,4768,w24768,fxt4768,vietjet air,vj,vjc,768,vj768,vjc768,,7.0,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t21:19:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t19:30:00.000,hph,vvci,,2023-11-02t21:35:00.000,,h1,h1,4499,h14499,h14499,vietjet air,vj,vjc,768,vj768,vjc768,,7.0,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t21:19:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t19:30:00.000,hph,vvci,,2023-11-02t21:35:00.000,vietjet air,vj,vjc,768,vj768,vjc768,,,,,,,,7.0,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t19:36:00.000,2023-11-02t21:19:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t19:50:00.000,sgn,vvts,1,2023-11-02t21:35:00.000,vietnam airlines,vn,hvn,6522,vn6522,hvn6522,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t20:00:00.000,sgn,vvts,1,2023-11-02t21:00:00.000,,a1,a1,2332,a12332,a12332,vietjet air,vj,vjc,332,vj332,vjc332,,42.0,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t21:28:00.000,,,,,,,28.0,,
departure,active,pqc,vvpq,2023-11-02t20:00:00.000,sgn,vvts,1,2023-11-02t21:00:00.000,flexflight,w2,fxt,4332,w24332,fxt4332,vietjet air,vj,vjc,332,vj332,vjc332,,42.0,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t21:28:00.000,,,,,,,28.0,,
departure,active,pqc,vvpq,2023-11-02t20:00:00.000,sgn,vvts,1,2023-11-02t21:00:00.000,,h1,h1,4358,h14358,h14358,vietjet air,vj,vjc,332,vj332,vjc332,,42.0,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t21:28:00.000,,,,,,,28.0,,
departure,active,pqc,vvpq,2023-11-02t20:00:00.000,sgn,vvts,1,2023-11-02t21:00:00.000,vietjet air,vj,vjc,332,vj332,vjc332,,,,,,,,42.0,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t20:41:00.000,2023-11-02t21:28:00.000,,,,,,,28.0,,
departure,active,pqc,vvpq,2023-11-02t20:35:00.000,sgn,vvts,1,2023-11-02t21:50:00.000,vietnam airlines,vn,hvn,1834,vn1834,hvn1834,,,,,,,2023-11-02t20:35:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-02t22:05:00.000,sgn,vvts,1,2023-11-02t23:15:00.000,bamboo airways,qh,bav,1524,qh1524,bav1524,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-03t01:50:00.000,icn,rksi,1,2023-11-03t09:30:00.000,,h1,h1,9955,h19955,h19955,jeju air,7c,jja,4104,7c4104,jja4104,2023-11-03t02:15:00.000,23.0,2023-11-03t02:13:00.000,2023-11-03t02:13:00.000,2023-11-03t02:13:00.000,2023-11-03t09:14:00.000,,,,19,,28,,,
departure,active,pqc,vvpq,2023-11-03t01:50:00.000,icn,rksi,1,2023-11-03t09:30:00.000,jeju air,7c,jja,4104,7c4104,jja4104,,,,,,,2023-11-03t02:15:00.000,23.0,2023-11-03t02:13:00.000,2023-11-03t02:13:00.000,2023-11-03t02:13:00.000,2023-11-03t09:14:00.000,,,,19,,28,,,
departure,unknown,pqc,vvpq,2023-11-03t07:15:00.000,sgn,vvts,1,2023-11-03t08:20:00.000,,h1,h1,5174,h15174,h15174,vietjet air,vj,vjc,320,vj320,vjc320,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-03t07:15:00.000,sgn,vvts,1,2023-11-03t08:20:00.000,,a1,a1,2320,a12320,a12320,vietjet air,vj,vjc,320,vj320,vjc320,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-03t07:15:00.000,sgn,vvts,1,2023-11-03t08:20:00.000,flexflight,w2,fxt,4320,w24320,fxt4320,vietjet air,vj,vjc,320,vj320,vjc320,,,,,,,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-03t07:15:00.000,sgn,vvts,1,2023-11-03t08:20:00.000,vietjet air,vj,vjc,320,vj320,vjc320,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2023-11-03t07:20:00.000,sgn,vvts,1,2023-11-03t08:25:00.000,bamboo airways,qh,bav,1526,qh1526,bav1526,,,,,,,,2.0,2023-11-03t07:22:00.000,2023-11-03t07:22:00.000,2023-11-03t07:22:00.000,2023-11-03t08:04:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-03t07:30:00.000,han,vvnb,t1,2023-11-03t09:35:00.000,,a1,a1,2450,a12450,a12450,vietjet air,vj,vjc,450,vj450,vjc450,,10.0,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t09:25:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-03t07:30:00.000,han,vvnb,t1,2023-11-03t09:35:00.000,flexflight,w2,fxt,4450,w24450,fxt4450,vietjet air,vj,vjc,450,vj450,vjc450,,10.0,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t09:25:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-03t07:30:00.000,han,vvnb,t1,2023-11-03t09:35:00.000,,h1,h1,4092,h14092,h14092,vietjet air,vj,vjc,450,vj450,vjc450,,10.0,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t09:25:00.000,,,,,,,,,
departure,active,pqc,vvpq,2023-11-03t07:30:00.000,han,vvnb,t1,2023-11-03t09:35:00.000,vietjet air,vj,vjc,450,vj450,vjc450,,,,,,,,10.0,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t07:40:00.000,2023-11-03t09:25:00.000,,,,,,,,,
departure,unknown,pqc,vvpq,2023-11-03t08:05:00.000,sgn,vvts,1,2023-11-03t09:10:00.000,,a1,a1,2322,a12322,a12322,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,,,,,,,,
